frames,neutral,happy,sad,angry,fearful,disgusted,surprised
161,0.937519907951355,0.0010757530108094215,0.00022721383720636368,0.007843171246349812,0.0024203190114349127,0.00018971867393702269,0.05072386935353279
162,0.9285311698913574,0.0018270299769937992,0.0009051267406903207,0.04514318332076073,0.00837637111544609,8.270168473245576e-05,0.015134443528950214
163,0.926932692527771,0.0006630118004977703,3.210176873835735e-05,0.013236835598945618,0.03373289480805397,1.9307633920107037e-05,0.025383075699210167
164,0.9578998684883118,0.0022812734823673964,7.394374551950023e-05,0.0026575366500765085,0.00010811567335622385,0.0002329189155716449,0.03674605116248131
165,0.9791994094848633,0.005414402112364769,5.122574293636717e-05,0.00676598260179162,0.00013654687791131437,0.00024615004076622427,0.008186153136193752
166,0.9580261707305908,0.0037849117070436478,0.0002885480644181371,0.022545145824551582,0.001913523650728166,0.0007991792517714202,0.01264246180653572
167,0.9643172025680542,0.0011039519449695945,0.0003451820812188089,0.012672578915953636,0.01492143701761961,0.00025230037863366306,0.006387378554791212
168,0.7502351999282837,0.003295294940471649,0.00025535462191328406,0.1031719520688057,0.0358307920396328,0.0021659426856786013,0.10504534840583801
169,0.7321615815162659,0.0024993589613586664,0.0004466715035960078,0.04160452261567116,0.009790848940610886,0.001070427824743092,0.21242648363113403
170,0.9805818796157837,0.0004949473077431321,4.494895620155148e-05,0.004186508245766163,0.00018351446487940848,6.958856829442084e-05,0.01443864032626152
171,0.8613321781158447,0.0021952397655695677,0.0002137870469596237,0.05351954698562622,0.007024758495390415,0.0011584429303184152,0.07455597072839737
172,0.9791026711463928,0.0007682832074351609,0.00015364821592811495,0.008069613017141819,0.0013772115344181657,8.569227793486789e-05,0.010442987084388733
173,0.9594800472259521,0.00040071355761028826,9.180237248074263e-05,0.0027697747573256493,0.0006578864413313568,6.818580732215196e-05,0.036531396210193634
174,0.9231643676757812,0.0007734343525953591,0.0001738885184749961,0.012408806011080742,0.011008311994373798,0.0002672557020559907,0.05220385268330574
175,0.9628303647041321,0.0005651431856676936,3.07343179883901e-05,0.0015350272879004478,6.0573805967578664e-05,0.00013151833263691515,0.034846507012844086
176,0.9948809742927551,0.00046356956590898335,1.3069587112113368e-05,0.0021576802246272564,0.00013485019735526294,1.9742392396437936e-05,0.0023301453329622746
177,0.6071385741233826,0.0038485934492200613,0.0003991651174146682,0.07769826799631119,0.01915341429412365,0.002075078198686242,0.2896868884563446
178,0.9568758606910706,0.0012917916756123304,4.2225954530294985e-05,0.007188959047198296,0.00028644976555369794,0.00014794274466112256,0.03416663780808449
179,0.9224181175231934,0.0008380325743928552,0.00010311263758921996,0.0128713333979249,0.007255615666508675,3.936935536330566e-05,0.056474409997463226
180,0.9548845887184143,0.0014248584629967809,0.00015547264774795622,0.011715134605765343,0.001004114281386137,0.0002759071940090507,0.030539890751242638
181,0.8774294257164001,0.0009296706994064152,0.00014865296543575823,0.007345634046941996,0.020012658089399338,0.0002411785681033507,0.09389279782772064
182,0.9454020261764526,0.0021052213851362467,4.2600098822731525e-05,0.018050365149974823,0.0022866392973810434,9.95071095530875e-05,0.03201347962021828
183,0.9754723310470581,0.0014255753485485911,2.9556216759374365e-05,0.005179450381547213,0.0006110462709330022,0.00011972162610618398,0.01716228388249874
184,0.9028154611587524,0.004371362272650003,0.00021750193263869733,0.009148670360445976,0.001092844526283443,0.0003642968076746911,0.08198980242013931
185,0.9767208695411682,0.0004722094163298607,7.873620779719204e-05,0.011617745272815228,0.000495881016831845,0.0001574518100824207,0.010457085445523262
186,0.8325998783111572,0.0023751542903482914,0.0001647430908633396,0.08405423164367676,0.0027259234338998795,0.0028908203821629286,0.07518917322158813
187,0.9194442629814148,0.0023440991062670946,0.0006052909884601831,0.034903619438409805,0.011805148795247078,0.002012046054005623,0.028885414823889732
188,0.9142823815345764,0.0015712915919721127,0.0005198934813961387,0.03319258242845535,0.0037985993549227715,0.0008829620201140642,0.04575224220752716
189,0.8307450413703918,0.0011598459677770734,0.00021171213302295655,0.032861944288015366,0.002606623573228717,0.0008188786450773478,0.1315959095954895
190,0.8857972621917725,0.000925402098800987,0.0003980397304985672,0.04983564093708992,0.01926807314157486,0.0002284989459440112,0.04354698583483696
